2023-03-07 22:00,22399.07,22402.24,22391.55,22394.83,713.42955
2023-03-07 22:05,22395.2,22401.82,22392.01,22397.21,479.23234
2023-03-07 22:10,22396.96,22405.0,22391.15,22391.68,521.95828
2023-03-07 22:15,22391.92,22406.24,22390.74,22401.6,565.66386
2023-03-07 22:20,22401.26,22410.0,22394.23,22397.04,660.47847
2023-03-07 22:25,22397.04,22402.56,22392.0,22392.84,499.19915
2023-03-07 22:30,22392.84,22393.27,22369.29,22377.91,1015.34348
2023-03-07 22:35,22377.91,22401.0,22376.5,22390.83,732.54245
2023-03-07 22:40,22391.2,22394.13,22375.16,22390.52,645.98547
2023-03-07 22:45,22390.23,22393.4,22383.53,22385.98,609.49311
2023-03-07 22:50,22385.98,22387.11,22377.57,22379.53,548.19532
2023-03-07 22:55,22379.94,22381.21,22354.1,22363.89,1079.76531
2023-03-07 23:00,22363.53,22363.89,22336.17,22348.18,1372.61238
2023-03-07 23:05,22347.5,22365.62,22330.0,22357.16,1523.81046
2023-03-07 23:10,22357.22,22358.68,22334.0,22342.22,1037.31804
2023-03-07 23:15,22342.22,22383.58,22291.0,22362.8,2708.00433
2023-03-07 23:20,22364.07,22364.07,22343.86,22353.05,747.16078
2023-03-07 23:25,22352.54,22353.67,22320.0,22333.07,1059.43416
2023-03-07 23:30,22333.07,22340.0,22200.32,22323.03,4750.59642
